time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
,974812,,,,,,,,,,,,,,,,,,,,,,,,,,
,233999,,,,,,,,,,,,,,,,,,,,,,,,,,
,547945,,,,,,,,,,,,,,,,,,,,,,,,,,
,96042,,,,,,,,,,,,,,,,,,,,,,,,,,
,552996,,,,,,,,,,,,,,,,,,,,,,,,,,
,242406,,,,,,,,,,,,,,,,,,,,,,,,,,
,1268071,,,,,,,,,,,,,,,,,,,,,,,,,,
,157361,,,,,,,,,,,,,,,,,,,,,,,,,,
,1270887,,,,,,,,,,,,,,,,,,,,,,,,,,
,247105,,,,,,,,,,,,,,,,,,,,,,,,,,
,1010091,,,,,,,,,,,,,,,,,,,,,,,,,,
,233152,,,,,,,,,,,,,,,,,,,,,,,,,,
,824857,,,,,,,,,,,,,,,,,,,,,,,,,,
,262083,,,,,,,,,,,,,,,,,,,,,,,,,,
,983904,,,,,,,,,,,,,,,,,,,,,,,,,,
,236878,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212096,,,,,,,,,,,,,,,,,,,,,,,,,,
,177318,,,,,,,,,,,,,,,,,,,,,,,,,,
,1073971,,,,,,,,,,,,,,,,,,,,,,,,,,
,230993,,,,,,,,,,,,,,,,,,,,,,,,,,
,1026705,,,,,,,,,,,,,,,,,,,,,,,,,,
,174185,,,,,,,,,,,,,,,,,,,,,,,,,,
,98700,,,,,,,,,,,,,,,,,,,,,,,,,,
,1291187,,,,,,,,,,,,,,,,,,,,,,,,,,
,1200094,,,,,,,,,,,,,,,,,,,,,,,,,,
,251277,,,,,,,,,,,,,,,,,,,,,,,,,,
,1014127,,,,,,,,,,,,,,,,,,,,,,,,,,
,175870,,,,,,,,,,,,,,,,,,,,,,,,,,
,992885,,,,,,,,,,,,,,,,,,,,,,,,,,
,205948,,,,,,,,,,,,,,,,,,,,,,,,,,
,1621506,,,,,,,,,,,,,,,,,,,,,,,,,,
,55942,,,,,,,,,,,,,,,,,,,,,,,,,,
,1259517,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543671,,,,,,,,,,,,,,,,,,,,,,,,,,
,1601123,,,,,,,,,,,,,,,,,,,,,,,,,,
,236279,,,,,,,,,,,,,,,,,,,,,,,,,,
,824174,,,,,,,,,,,,,,,,,,,,,,,,,,
,207315,,,,,,,,,,,,,,,,,,,,,,,,,,
,822495,,,,,,,,,,,,,,,,,,,,,,,,,,
,179720,,,,,,,,,,,,,,,,,,,,,,,,,,
,1136022,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543446,,,,,,,,,,,,,,,,,,,,,,,,,,
,1244783,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569258,,,,,,,,,,,,,,,,,,,,,,,,,,
,1080889,,,,,,,,,,,,,,,,,,,,,,,,,,
,202673,,,,,,,,,,,,,,,,,,,,,,,,,,
,1081265,,,,,,,,,,,,,,,,,,,,,,,,,,
,224430,,,,,,,,,,,,,,,,,,,,,,,,,,
,821599,,,,,,,,,,,,,,,,,,,,,,,,,,
,226536,,,,,,,,,,,,,,,,,,,,,,,,,,
,436385,,,,,,,,,,,,,,,,,,,,,,,,,,
,554722,,,,,,,,,,,,,,,,,,,,,,,,,,
,1531053,,,,,,,,,,,,,,,,,,,,,,,,,,
,1429739,,,,,,,,,,,,,,,,,,,,,,,,,,
,1337775,,,,,,,,,,,,,,,,,,,,,,,,,,
,363139,,,,,,,,,,,,,,,,,,,,,,,,,,
,1568602,,,,,,,,,,,,,,,,,,,,,,,,,,
,1427977,,,,,,,,,,,,,,,,,,,,,,,,,,
,258044,,,,,,,,,,,,,,,,,,,,,,,,,,
,435117,,,,,,,,,,,,,,,,,,,,,,,,,,
,1568603,,,,,,,,,,,,,,,,,,,,,,,,,,
,1426276,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543192,,,,,,,,,,,,,,,,,,,,,,,,,,
,1564314,,,,,,,,,,,,,,,,,,,,,,,,,,
,1568884,,,,,,,,,,,,,,,,,,,,,,,,,,
,1427986,,,,,,,,,,,,,,,,,,,,,,,,,,
,1533880,,,,,,,,,,,,,,,,,,,,,,,,,,
,78302,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569121,,,,,,,,,,,,,,,,,,,,,,,,,,
,1427997,,,,,,,,,,,,,,,,,,,,,,,,,,
,510879,,,,,,,,,,,,,,,,,,,,,,,,,,
,226968,,,,,,,,,,,,,,,,,,,,,,,,,,
,1566325,,,,,,,,,,,,,,,,,,,,,,,,,,
,1497635,,,,,,,,,,,,,,,,,,,,,,,,,,
,472234,,,,,,,,,,,,,,,,,,,,,,,,,,
,123615,,,,,,,,,,,,,,,,,,,,,,,,,,
,1564377,,,,,,,,,,,,,,,,,,,,,,,,,,
,1433934,,,,,,,,,,,,,,,,,,,,,,,,,,
,582099,,,,,,,,,,,,,,,,,,,,,,,,,,
,232643,,,,,,,,,,,,,,,,,,,,,,,,,,
,1528741,,,,,,,,,,,,,,,,,,,,,,,,,,
,873896,,,,,,,,,,,,,,,,,,,,,,,,,,
,336206,,,,,,,,,,,,,,,,,,,,,,,,,,
,195993,,,,,,,,,,,,,,,,,,,,,,,,,,
,304091,,,,,,,,,,,,,,,,,,,,,,,,,,
,1075164,,,,,,,,,,,,,,,,,,,,,,,,,,
,487512,,,,,,,,,,,,,,,,,,,,,,,,,,
,245989,,,,,,,,,,,,,,,,,,,,,,,,,,
,762198,,,,,,,,,,,,,,,,,,,,,,,,,,
,1597043,,,,,,,,,,,,,,,,,,,,,,,,,,
,871015,,,,,,,,,,,,,,,,,,,,,,,,,,
,199736,,,,,,,,,,,,,,,,,,,,,,,,,,
,1481272,,,,,,,,,,,,,,,,,,,,,,,,,,
,1075147,,,,,,,,,,,,,,,,,,,,,,,,,,
,1537353,,,,,,,,,,,,,,,,,,,,,,,,,,
,223456,,,,,,,,,,,,,,,,,,,,,,,,,,
,1550760,,,,,,,,,,,,,,,,,,,,,,,,,,
,1466334,,,,,,,,,,,,,,,,,,,,,,,,,,
,696102,,,,,,,,,,,,,,,,,,,,,,,,,,
,1364163,,,,,,,,,,,,,,,,,,,,,,,,,,
,1574820,,,,,,,,,,,,,,,,,,,,,,,,,,
,1424756,,,,,,,,,,,,,,,,,,,,,,,,,,
,565772,,,,,,,,,,,,,,,,,,,,,,,,,,
,200828,,,,,,,,,,,,,,,,,,,,,,,,,,
,1461845,,,,,,,,,,,,,,,,,,,,,,,,,,
,1490851,,,,,,,,,,,,,,,,,,,,,,,,,,
,636795,,,,,,,,,,,,,,,,,,,,,,,,,,
,202311,,,,,,,,,,,,,,,,,,,,,,,,,,
,1566257,,,,,,,,,,,,,,,,,,,,,,,,,,
,1390992,,,,,,,,,,,,,,,,,,,,,,,,,,
,529637,,,,,,,,,,,,,,,,,,,,,,,,,,
,244448,,,,,,,,,,,,,,,,,,,,,,,,,,
,749533,,,,,,,,,,,,,,,,,,,,,,,,,,
,626845,,,,,,,,,,,,,,,,,,,,,,,,,,
,1529568,,,,,,,,,,,,,,,,,,,,,,,,,,
,246764,,,,,,,,,,,,,,,,,,,,,,,,,,
,722982,,,,,,,,,,,,,,,,,,,,,,,,,,
,1381015,,,,,,,,,,,,,,,,,,,,,,,,,,
,1534713,,,,,,,,,,,,,,,,,,,,,,,,,,
,184835,,,,,,,,,,,,,,,,,,,,,,,,,,
,993414,,,,,,,,,,,,,,,,,,,,,,,,,,
,1217746,,,,,,,,,,,,,,,,,,,,,,,,,,
,1166873,,,,,,,,,,,,,,,,,,,,,,,,,,
,199713,,,,,,,,,,,,,,,,,,,,,,,,,,
,1386928,,,,,,,,,,,,,,,,,,,,,,,,,,
,1339437,,,,,,,,,,,,,,,,,,,,,,,,,,
,514486,,,,,,,,,,,,,,,,,,,,,,,,,,
,160847,,,,,,,,,,,,,,,,,,,,,,,,,,
,1146175,,,,,,,,,,,,,,,,,,,,,,,,,,
,1011321,,,,,,,,,,,,,,,,,,,,,,,,,,
,908537,,,,,,,,,,,,,,,,,,,,,,,,,,
,241300,,,,,,,,,,,,,,,,,,,,,,,,,,
,1239354,,,,,,,,,,,,,,,,,,,,,,,,,,
,1541496,,,,,,,,,,,,,,,,,,,,,,,,,,
,286426,,,,,,,,,,,,,,,,,,,,,,,,,,
,134630,,,,,,,,,,,,,,,,,,,,,,,,,,
,1600473,,,,,,,,,,,,,,,,,,,,,,,,,,
,1422856,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569265,,,,,,,,,,,,,,,,,,,,,,,,,,
,211791,,,,,,,,,,,,,,,,,,,,,,,,,,
,1512179,,,,,,,,,,,,,,,,,,,,,,,,,,
,1479281,,,,,,,,,,,,,,,,,,,,,,,,,,
,680309,,,,,,,,,,,,,,,,,,,,,,,,,,
,181409,,,,,,,,,,,,,,,,,,,,,,,,,,
,216913,,,,,,,,,,,,,,,,,,,,,,,,,,
,1434760,,,,,,,,,,,,,,,,,,,,,,,,,,
,1176278,,,,,,,,,,,,,,,,,,,,,,,,,,
,95678,,,,,,,,,,,,,,,,,,,,,,,,,,
,1322551,,,,,,,,,,,,,,,,,,,,,,,,,,
,520201,,,,,,,,,,,,,,,,,,,,,,,,,,
,748074,,,,,,,,,,,,,,,,,,,,,,,,,,
,155792,,,,,,,,,,,,,,,,,,,,,,,,,,
,1051871,,,,,,,,,,,,,,,,,,,,,,,,,,
,1479821,,,,,,,,,,,,,,,,,,,,,,,,,,
,1292235,,,,,,,,,,,,,,,,,,,,,,,,,,
,253824,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569649,,,,,,,,,,,,,,,,,,,,,,,,,,
,1481270,,,,,,,,,,,,,,,,,,,,,,,,,,
,659063,,,,,,,,,,,,,,,,,,,,,,,,,,
,235495,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569742,,,,,,,,,,,,,,,,,,,,,,,,,,
,1470026,,,,,,,,,,,,,,,,,,,,,,,,,,
,1386932,,,,,,,,,,,,,,,,,,,,,,,,,,
,200235,,,,,,,,,,,,,,,,,,,,,,,,,,
,1502450,,,,,,,,,,,,,,,,,,,,,,,,,,
,884888,,,,,,,,,,,,,,,,,,,,,,,,,,
,673164,,,,,,,,,,,,,,,,,,,,,,,,,,
,227523,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569318,,,,,,,,,,,,,,,,,,,,,,,,,,
,1384199,,,,,,,,,,,,,,,,,,,,,,,,,,
,465837,,,,,,,,,,,,,,,,,,,,,,,,,,
,257906,,,,,,,,,,,,,,,,,,,,,,,,,,
,1566431,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199746,,,,,,,,,,,,,,,,,,,,,,,,,,
,126079,,,,,,,,,,,,,,,,,,,,,,,,,,
,183204,,,,,,,,,,,,,,,,,,,,,,,,,,
,1568130,,,,,,,,,,,,,,,,,,,,,,,,,,
,1387026,,,,,,,,,,,,,,,,,,,,,,,,,,
,501401,,,,,,,,,,,,,,,,,,,,,,,,,,
,230455,,,,,,,,,,,,,,,,,,,,,,,,,,
,1568945,,,,,,,,,,,,,,,,,,,,,,,,,,
,1479279,,,,,,,,,,,,,,,,,,,,,,,,,,
,126132,,,,,,,,,,,,,,,,,,,,,,,,,,
,232487,,,,,,,,,,,,,,,,,,,,,,,,,,
,1567398,,,,,,,,,,,,,,,,,,,,,,,,,,
,554599,,,,,,,,,,,,,,,,,,,,,,,,,,
,1292355,,,,,,,,,,,,,,,,,,,,,,,,,,
,280052,,,,,,,,,,,,,,,,,,,,,,,,,,
,1568090,,,,,,,,,,,,,,,,,,,,,,,,,,
,705070,,,,,,,,,,,,,,,,,,,,,,,,,,
,502360,,,,,,,,,,,,,,,,,,,,,,,,,,
,253049,,,,,,,,,,,,,,,,,,,,,,,,,,
,1567936,,,,,,,,,,,,,,,,,,,,,,,,,,
,496557,,,,,,,,,,,,,,,,,,,,,,,,,,
,605695,,,,,,,,,,,,,,,,,,,,,,,,,,
,310178,,,,,,,,,,,,,,,,,,,,,,,,,,
,1411427,,,,,,,,,,,,,,,,,,,,,,,,,,
,1611080,,,,,,,,,,,,,,,,,,,,,,,,,,
,1551888,,,,,,,,,,,,,,,,,,,,,,,,,,
,232248,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569326,,,,,,,,,,,,,,,,,,,,,,,,,,
,1223679,,,,,,,,,,,,,,,,,,,,,,,,,,
,711105,,,,,,,,,,,,,,,,,,,,,,,,,,
,1375914,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569542,,,,,,,,,,,,,,,,,,,,,,,,,,
,1368179,,,,,,,,,,,,,,,,,,,,,,,,,,
,519602,,,,,,,,,,,,,,,,,,,,,,,,,,
,252771,,,,,,,,,,,,,,,,,,,,,,,,,,
,1427281,,,,,,,,,,,,,,,,,,,,,,,,,,
,1247098,,,,,,,,,,,,,,,,,,,,,,,,,,
,501885,,,,,,,,,,,,,,,,,,,,,,,,,,
,235741,,,,,,,,,,,,,,,,,,,,,,,,,,
,1505019,,,,,,,,,,,,,,,,,,,,,,,,,,
,1230946,,,,,,,,,,,,,,,,,,,,,,,,,,
,575135,,,,,,,,,,,,,,,,,,,,,,,,,,
,199385,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569317,,,,,,,,,,,,,,,,,,,,,,,,,,
,1390166,,,,,,,,,,,,,,,,,,,,,,,,,,
,511034,,,,,,,,,,,,,,,,,,,,,,,,,,
,150083,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569620,,,,,,,,,,,,,,,,,,,,,,,,,,
,1347621,,,,,,,,,,,,,,,,,,,,,,,,,,
,667024,,,,,,,,,,,,,,,,,,,,,,,,,,
,230115,,,,,,,,,,,,,,,,,,,,,,,,,,
,1567756,,,,,,,,,,,,,,,,,,,,,,,,,,
,574459,,,,,,,,,,,,,,,,,,,,,,,,,,
,360782,,,,,,,,,,,,,,,,,,,,,,,,,,
,213911,,,,,,,,,,,,,,,,,,,,,,,,,,
,1491187,,,,,,,,,,,,,,,,,,,,,,,,,,
,1481266,,,,,,,,,,,,,,,,,,,,,,,,,,
,917478,,,,,,,,,,,,,,,,,,,,,,,,,,
,175202,,,,,,,,,,,,,,,,,,,,,,,,,,
,1567164,,,,,,,,,,,,,,,,,,,,,,,,,,
,1480792,,,,,,,,,,,,,,,,,,,,,,,,,,
,503640,,,,,,,,,,,,,,,,,,,,,,,,,,
,217847,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569581,,,,,,,,,,,,,,,,,,,,,,,,,,
,596961,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543680,,,,,,,,,,,,,,,,,,,,,,,,,,
,1560086,,,,,,,,,,,,,,,,,,,,,,,,,,
,1150677,,,,,,,,,,,,,,,,,,,,,,,,,,
,1148270,,,,,,,,,,,,,,,,,,,,,,,,,,
,478952,,,,,,,,,,,,,,,,,,,,,,,,,,
,205379,,,,,,,,,,,,,,,,,,,,,,,,,,
,1540502,,,,,,,,,,,,,,,,,,,,,,,,,,
,1638633,,,,,,,,,,,,,,,,,,,,,,,,,,
,770737,,,,,,,,,,,,,,,,,,,,,,,,,,
,1538882,,,,,,,,,,,,,,,,,,,,,,,,,,
,1521747,,,,,,,,,,,,,,,,,,,,,,,,,,
,471176,,,,,,,,,,,,,,,,,,,,,,,,,,
,366631,,,,,,,,,,,,,,,,,,,,,,,,,,
,70404,,,,,,,,,,,,,,,,,,,,,,,,,,
,316739,,,,,,,,,,,,,,,,,,,,,,,,,,
,64994,,,,,,,,,,,,,,,,,,,,,,,,,,
,317840,,,,,,,,,,,,,,,,,,,,,,,,,,
,108981,,,,,,,,,,,,,,,,,,,,,,,,,,
,318194,,,,,,,,,,,,,,,,,,,,,,,,,,
,86831,,,,,,,,,,,,,,,,,,,,,,,,,,
,318844,,,,,,,,,,,,,,,,,,,,,,,,,,
,120114,,,,,,,,,,,,,,,,,,,,,,,,,,
,319444,,,,,,,,,,,,,,,,,,,,,,,,,,
,1471247,,,,,,,,,,,,,,,,,,,,,,,,,,
,319642,,,,,,,,,,,,,,,,,,,,,,,,,,
,121232,,,,,,,,,,,,,,,,,,,,,,,,,,
,319699,,,,,,,,,,,,,,,,,,,,,,,,,,
,80959,,,,,,,,,,,,,,,,,,,,,,,,,,
,320055,,,,,,,,,,,,,,,,,,,,,,,,,,
,102322,,,,,,,,,,,,,,,,,,,,,,,,,,
,320280,,,,,,,,,,,,,,,,,,,,,,,,,,
,67996,,,,,,,,,,,,,,,,,,,,,,,,,,
,320293,,,,,,,,,,,,,,,,,,,,,,,,,,
,45227,,,,,,,,,,,,,,,,,,,,,,,,,,
,324245,,,,,,,,,,,,,,,,,,,,,,,,,,
,129011,,,,,,,,,,,,,,,,,,,,,,,,,,
,324839,,,,,,,,,,,,,,,,,,,,,,,,,,
,140573,,,,,,,,,,,,,,,,,,,,,,,,,,
,324908,,,,,,,,,,,,,,,,,,,,,,,,,,
,58016,,,,,,,,,,,,,,,,,,,,,,,,,,
,324920,,,,,,,,,,,,,,,,,,,,,,,,,,
,112502,,,,,,,,,,,,,,,,,,,,,,,,,,
,325058,,,,,,,,,,,,,,,,,,,,,,,,,,
,36787,,,,,,,,,,,,,,,,,,,,,,,,,,
,327180,,,,,,,,,,,,,,,,,,,,,,,,,,
,109189,,,,,,,,,,,,,,,,,,,,,,,,,,
,328871,,,,,,,,,,,,,,,,,,,,,,,,,,
,201885,,,,,,,,,,,,,,,,,,,,,,,,,,
,327863,,,,,,,,,,,,,,,,,,,,,,,,,,
,153375,,,,,,,,,,,,,,,,,,,,,,,,,,
,328399,,,,,,,,,,,,,,,,,,,,,,,,,,
,94343,,,,,,,,,,,,,,,,,,,,,,,,,,
,331119,,,,,,,,,,,,,,,,,,,,,,,,,,
,121446,,,,,,,,,,,,,,,,,,,,,,,,,,
,328904,,,,,,,,,,,,,,,,,,,,,,,,,,
,119025,,,,,,,,,,,,,,,,,,,,,,,,,,
,329021,,,,,,,,,,,,,,,,,,,,,,,,,,
,122855,,,,,,,,,,,,,,,,,,,,,,,,,,
,329628,,,,,,,,,,,,,,,,,,,,,,,,,,
,92960,,,,,,,,,,,,,,,,,,,,,,,,,,
,329749,,,,,,,,,,,,,,,,,,,,,,,,,,
,108138,,,,,,,,,,,,,,,,,,,,,,,,,,
,330289,,,,,,,,,,,,,,,,,,,,,,,,,,
,91842,,,,,,,,,,,,,,,,,,,,,,,,,,
,330593,,,,,,,,,,,,,,,,,,,,,,,,,,
,152438,,,,,,,,,,,,,,,,,,,,,,,,,,
,331895,,,,,,,,,,,,,,,,,,,,,,,,,,
,48155,,,,,,,,,,,,,,,,,,,,,,,,,,
,331314,,,,,,,,,,,,,,,,,,,,,,,,,,
,132249,,,,,,,,,,,,,,,,,,,,,,,,,,
,331930,,,,,,,,,,,,,,,,,,,,,,,,,,
,148632,,,,,,,,,,,,,,,,,,,,,,,,,,
,334200,,,,,,,,,,,,,,,,,,,,,,,,,,
,175069,,,,,,,,,,,,,,,,,,,,,,,,,,
,334651,,,,,,,,,,,,,,,,,,,,,,,,,,
,79200,,,,,,,,,,,,,,,,,,,,,,,,,,
,334698,,,,,,,,,,,,,,,,,,,,,,,,,,
,135308,,,,,,,,,,,,,,,,,,,,,,,,,,
,335001,,,,,,,,,,,,,,,,,,,,,,,,,,
,222318,,,,,,,,,,,,,,,,,,,,,,,,,,
,338042,,,,,,,,,,,,,,,,,,,,,,,,,,
,115146,,,,,,,,,,,,,,,,,,,,,,,,,,
,338343,,,,,,,,,,,,,,,,,,,,,,,,,,
,152439,,,,,,,,,,,,,,,,,,,,,,,,,,
,338394,,,,,,,,,,,,,,,,,,,,,,,,,,
,94960,,,,,,,,,,,,,,,,,,,,,,,,,,
,340343,,,,,,,,,,,,,,,,,,,,,,,,,,
,175282,,,,,,,,,,,,,,,,,,,,,,,,,,
,339784,,,,,,,,,,,,,,,,,,,,,,,,,,
,117114,,,,,,,,,,,,,,,,,,,,,,,,,,
,339635,,,,,,,,,,,,,,,,,,,,,,,,,,
,63008,,,,,,,,,,,,,,,,,,,,,,,,,,
,340497,,,,,,,,,,,,,,,,,,,,,,,,,,
,134217,,,,,,,,,,,,,,,,,,,,,,,,,,
,341492,,,,,,,,,,,,,,,,,,,,,,,,,,
,133390,,,,,,,,,,,,,,,,,,,,,,,,,,
,344210,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349351,,,,,,,,,,,,,,,,,,,,,,,,,,
,343064,,,,,,,,,,,,,,,,,,,,,,,,,,
,30612,,,,,,,,,,,,,,,,,,,,,,,,,,
,343125,,,,,,,,,,,,,,,,,,,,,,,,,,
,136198,,,,,,,,,,,,,,,,,,,,,,,,,,
,344640,,,,,,,,,,,,,,,,,,,,,,,,,,
,112735,,,,,,,,,,,,,,,,,,,,,,,,,,
,345238,,,,,,,,,,,,,,,,,,,,,,,,,,
,19141,,,,,,,,,,,,,,,,,,,,,,,,,,
,345253,,,,,,,,,,,,,,,,,,,,,,,,,,
,1588973,,,,,,,,,,,,,,,,,,,,,,,,,,
,345299,,,,,,,,,,,,,,,,,,,,,,,,,,
,125791,,,,,,,,,,,,,,,,,,,,,,,,,,
,345464,,,,,,,,,,,,,,,,,,,,,,,,,,
,107875,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141051,,,,,,,,,,,,,,,,,,,,,,,,,,
,819147,,,,,,,,,,,,,,,,,,,,,,,,,,
,573542,,,,,,,,,,,,,,,,,,,,,,,,,,
,1056633,,,,,,,,,,,,,,,,,,,,,,,,,,
,1035513,,,,,,,,,,,,,,,,,,,,,,,,,,
,1106565,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569320,,,,,,,,,,,,,,,,,,,,,,,,,,
,1306999,,,,,,,,,,,,,,,,,,,,,,,,,,
,1108979,,,,,,,,,,,,,,,,,,,,,,,,,,
,514866,,,,,,,,,,,,,,,,,,,,,,,,,,
,1073677,,,,,,,,,,,,,,,,,,,,,,,,,,
,1388545,,,,,,,,,,,,,,,,,,,,,,,,,,
,712498,,,,,,,,,,,,,,,,,,,,,,,,,,
,979871,,,,,,,,,,,,,,,,,,,,,,,,,,
,1004876,,,,,,,,,,,,,,,,,,,,,,,,,,
,1076763,,,,,,,,,,,,,,,,,,,,,,,,,,
,1067302,,,,,,,,,,,,,,,,,,,,,,,,,,
,1106333,,,,,,,,,,,,,,,,,,,,,,,,,,
,646540,,,,,,,,,,,,,,,,,,,,,,,,,,
,1362530,,,,,,,,,,,,,,,,,,,,,,,,,,
,1047087,,,,,,,,,,,,,,,,,,,,,,,,,,
,767773,,,,,,,,,,,,,,,,,,,,,,,,,,
,1555815,,,,,,,,,,,,,,,,,,,,,,,,,,
,1607076,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463336,,,,,,,,,,,,,,,,,,,,,,,,,,
,823269,,,,,,,,,,,,,,,,,,,,,,,,,,
,1045261,,,,,,,,,,,,,,,,,,,,,,,,,,
,1360233,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349894,,,,,,,,,,,,,,,,,,,,,,,,,,
,731615,,,,,,,,,,,,,,,,,,,,,,,,,,
,454860,,,,,,,,,,,,,,,,,,,,,,,,,,
,98929,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199409,,,,,,,,,,,,,,,,,,,,,,,,,,
,1021351,,,,,,,,,,,,,,,,,,,,,,,,,,
,1418956,,,,,,,,,,,,,,,,,,,,,,,,,,
,1079020,,,,,,,,,,,,,,,,,,,,,,,,,,
,45938,,,,,,,,,,,,,,,,,,,,,,,,,,
,1359395,,,,,,,,,,,,,,,,,,,,,,,,,,
,127192,,,,,,,,,,,,,,,,,,,,,,,,,,
,1310983,,,,,,,,,,,,,,,,,,,,,,,,,,
,912303,,,,,,,,,,,,,,,,,,,,,,,,,,
,1037413,,,,,,,,,,,,,,,,,,,,,,,,,,
,112607,,,,,,,,,,,,,,,,,,,,,,,,,,
,1480806,,,,,,,,,,,,,,,,,,,,,,,,,,
,1531089,,,,,,,,,,,,,,,,,,,,,,,,,,
,467785,,,,,,,,,,,,,,,,,,,,,,,,,,
,412312,,,,,,,,,,,,,,,,,,,,,,,,,,
,1597043,,,,,,,,,,,,,,,,,,,,,,,,,,
,1074288,,,,,,,,,,,,,,,,,,,,,,,,,,
,1038060,,,,,,,,,,,,,,,,,,,,,,,,,,
,1346171,,,,,,,,,,,,,,,,,,,,,,,,,,
,1346248,,,,,,,,,,,,,,,,,,,,,,,,,,
,1187851,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349609,,,,,,,,,,,,,,,,,,,,,,,,,,
,959276,,,,,,,,,,,,,,,,,,,,,,,,,,
,1354019,,,,,,,,,,,,,,,,,,,,,,,,,,
,1005102,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349541,,,,,,,,,,,,,,,,,,,,,,,,,,
,1413434,,,,,,,,,,,,,,,,,,,,,,,,,,
,1391812,,,,,,,,,,,,,,,,,,,,,,,,,,
,1533800,,,,,,,,,,,,,,,,,,,,,,,,,,
,1039885,,,,,,,,,,,,,,,,,,,,,,,,,,
,522825,,,,,,,,,,,,,,,,,,,,,,,,,,
,612908,,,,,,,,,,,,,,,,,,,,,,,,,,
,1064652,,,,,,,,,,,,,,,,,,,,,,,,,,
,916577,,,,,,,,,,,,,,,,,,,,,,,,,,
,657880,,,,,,,,,,,,,,,,,,,,,,,,,,
,1155427,,,,,,,,,,,,,,,,,,,,,,,,,,
,826361,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349540,,,,,,,,,,,,,,,,,,,,,,,,,,
,455150,,,,,,,,,,,,,,,,,,,,,,,,,,
,1383816,,,,,,,,,,,,,,,,,,,,,,,,,,
,1014127,,,,,,,,,,,,,,,,,,,,,,,,,,
,783120,,,,,,,,,,,,,,,,,,,,,,,,,,
,960846,,,,,,,,,,,,,,,,,,,,,,,,,,
,1290364,,,,,,,,,,,,,,,,,,,,,,,,,,
,447161,,,,,,,,,,,,,,,,,,,,,,,,,,
,955534,,,,,,,,,,,,,,,,,,,,,,,,,,
,562514,,,,,,,,,,,,,,,,,,,,,,,,,,
,1200589,,,,,,,,,,,,,,,,,,,,,,,,,,
,1026705,,,,,,,,,,,,,,,,,,,,,,,,,,
,736704,,,,,,,,,,,,,,,,,,,,,,,,,,
,391161,,,,,,,,,,,,,,,,,,,,,,,,,,
,1479104,,,,,,,,,,,,,,,,,,,,,,,,,,
,1022594,,,,,,,,,,,,,,,,,,,,,,,,,,
,972960,,,,,,,,,,,,,,,,,,,,,,,,,,
,206206,,,,,,,,,,,,,,,,,,,,,,,,,,
,1308852,,,,,,,,,,,,,,,,,,,,,,,,,,
,1411104,,,,,,,,,,,,,,,,,,,,,,,,,,
,1004007,,,,,,,,,,,,,,,,,,,,,,,,,,
,666492,,,,,,,,,,,,,,,,,,,,,,,,,,
,1417788,,,,,,,,,,,,,,,,,,,,,,,,,,
,1052583,,,,,,,,,,,,,,,,,,,,,,,,,,
,975962,,,,,,,,,,,,,,,,,,,,,,,,,,
,1564399,,,,,,,,,,,,,,,,,,,,,,,,,,
,1354924,,,,,,,,,,,,,,,,,,,,,,,,,,
,1063881,,,,,,,,,,,,,,,,,,,,,,,,,,
,660140,,,,,,,,,,,,,,,,,,,,,,,,,,
,1429371,,,,,,,,,,,,,,,,,,,,,,,,,,
,977006,,,,,,,,,,,,,,,,,,,,,,,,,,
,1080900,,,,,,,,,,,,,,,,,,,,,,,,,,
,235814,,,,,,,,,,,,,,,,,,,,,,,,,,
