time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
gold,580599,1,1,gold,False,False,,False,,,,,sphynx,gold,thicccbrowz,happygokitty,amur,salmon,lemonade,granitegrey,0,True,False,0,False,0,False
sapphire,508668,14,14,sapphire,False,False,,False,,,,,persian,amur,slyboots,sapphire,cheeky,shadowgrey,coffee,purplehaze,7,True,False,1,False,0,False
topaz,481103,10,10,topaz,False,False,,False,,,,,sphynx,topaz,totesbasic,happygokitty,sass,bananacream,lemonade,bloodred,5,True,False,1,False,0,False
chestnut,596860,6,6,chestnut,False,False,,False,,,,,chestnut,googly,manx,amur,cloudwhite,lemonade,belleblue,starstruck,3,True,False,0,False,0,False
strawberry,565873,5,5,strawberry,False,False,,False,,,,,munchkin,strawberry,simple,gerbil,amur,cottoncandy,barkbrown,sandalwood,2,True,False,0,False,0,False
sizzurp,612995,17,17,sizzurp,False,False,,False,,,,,sizzurp,happygokitty,ragdoll,amur,sass,salmon,wolfgrey,sandalwood,8,True,False,1,False,0,False
coralsunrise,467210,1,1,coralsunrise,False,False,,False,,,,,soserious,wonky,birman,coralsunrise,cottoncandy,lemonade,sandalwood,leopard,0,True,False,2,False,0,False
mintgreen,602036,7,7,mintgreen,False,False,,False,,,,,munchkin,mintgreen,raisedbrow,calicool,soserious,mauveover,barkbrown,kittencream,3,True,False,0,False,0,False
limegreen,600915,1,1,limegreen,False,False,,False,,,,,sphynx,limegreen,raisedbrow,luckystripe,happygokitty,greymatter,coffee,granitegrey,2,True,False,0,False,0,False
sapphire,611108,8,8,sapphire,False,False,,False,,,,,saycheese,manx,spangled,stunned,sapphire,salmon,royalblue,granitegrey,4,True,False,0,False,0,False
mintgreen,447182,3,3,mintgreen,False,False,,False,,,,,mintgreen,raisedbrow,totesbasic,gerbil,ragdoll,greymatter,swampgreen,granitegrey,4,True,False,1,False,0,False
sizzurp,594204,6,6,sizzurp,False,False,,False,,,,,munchkin,sizzurp,googly,beard,spangled,swampgreen,morningglory,harbourfog,4,True,False,0,False,0,False
chestnut,408226,1,1,chestnut,False,False,,False,,,,,ragamuffin,chestnut,raisedbrow,totesbasic,pouty,aquamarine,coffee,granitegrey,1,True,False,2,False,0,False
sizzurp,597480,2,2,sizzurp,False,False,,False,,,,,ragamuffin,sizzurp,crazy,luckystripe,pouty,greymatter,coffee,kittencream,4,True,False,1,False,0,False
strawberry,422420,10,10,strawberry,False,False,,False,,,,,strawberry,soserious,manx,slyboots,bananacream,royalpurple,azaleablush,leopard,5,True,False,0,False,0,False
strawberry,80956,15,15,strawberry,False,False,,False,,,,,strawberry,googly,spock,dali,manx,salmon,coffee,granitegrey,8,True,False,4,False,0,False
topaz,587123,1,1,topaz,False,False,,False,,,,,munchkin,topaz,raisedbrow,luckystripe,happygokitty,cottoncandy,coffee,icy,4,True,False,2,False,0,False
mintgreen,581690,14,14,mintgreen,False,False,,False,,,,,munchkin,mintgreen,thicccbrowz,saycheese,hotrod,bananacream,royalpurple,granitegrey,7,True,False,1,False,0,False
coralsunrise,454552,3,3,coralsunrise,False,False,,False,,,,,wonky,cheeky,savannah,coralsunrise,cottoncandy,icy,tiger,egyptiankohl,1,True,False,1,False,0,False
topaz,589337,4,4,topaz,False,False,,False,,,,,chartreux,topaz,calicool,dali,wonky,greymatter,coffee,morningglory,2,True,False,1,False,0,False
sizzurp,590077,2,2,sizzurp,False,False,,False,,,,,sizzurp,crazy,gerbil,ragdoll,cloudwhite,coffee,sandalwood,leopard,1,True,False,1,False,0,False
sizzurp,581557,1,1,sizzurp,False,False,,False,,,,,sizzurp,crazy,happygokitty,ragdoll,amur,salmon,chocolate,sandalwood,2,True,False,1,False,0,False
strawberry,591857,6,6,strawberry,False,False,,False,,,,,strawberry,simple,totesbasic,ragdoll,elk,neckbeard,cottoncandy,skyblue,5,True,False,1,False,0,False
mintgreen,438250,5,5,mintgreen,False,False,,False,,,,,cymric,mintgreen,thicccbrowz,totesbasic,happygokitty,mauveover,royalpurple,granitegrey,3,True,False,1,False,0,False
strawberry,540346,1,1,strawberry,False,False,,False,,,,,strawberry,spangled,grim,slyboots,birman,mauveover,royalpurple,purplehaze,2,True,False,1,False,0,False
strawberry,479678,1,1,strawberry,False,False,,False,,,,,strawberry,ragdoll,spangled,grim,chronic,cottoncandy,chocolate,sandalwood,0,True,False,1,False,0,False
limegreen,570991,13,13,limegreen,False,False,,False,,,,,selkirk,limegreen,henna,grim,sass,bananacream,wolfgrey,bloodred,6,True,False,1,False,0,False
gold,491079,9,9,gold,False,False,,False,,,,,gold,simple,tigerpunk,grim,birman,greymatter,barkbrown,periwinkle,4,True,False,0,False,0,False
sizzurp,572763,3,3,sizzurp,False,False,,False,,,,,sizzurp,otaku,calicool,grim,trioculus,mauveover,coffee,morningglory,2,True,False,2,False,0,False
limegreen,586929,16,16,limegreen,False,False,,False,,,,,munchkin,limegreen,wingtips,spock,gerbil,oldlace,lemonade,bloodred,9,True,False,0,False,0,False
topaz,569449,100,100,topaz,False,False,,False,,,,,munchkin,topaz,spock,pouty,alien,cloudwhite,lemonade,emeraldgreen,13,True,False,4,False,0,False
mintgreen,318537,4,4,mintgreen,False,False,,False,,,,,selkirk,mintgreen,happygokitty,spangled,oldlace,barkbrown,icy,sweetmeloncakes,6,True,False,0,False,0,False
coralsunrise,579567,5,5,coralsunrise,False,False,,False,,,,,raisedbrow,ragdoll,hotrod,grim,coralsunrise,salmon,barkbrown,belleblue,2,True,False,0,False,0,False
strawberry,574833,9,9,strawberry,False,False,,False,,,,,munchkin,strawberry,simple,luckystripe,soserious,greymatter,royalpurple,bloodred,4,True,False,0,False,0,False
topaz,535087,3,3,topaz,False,False,,False,,,,,topaz,thicccbrowz,ragdoll,spangled,bananacream,lemonade,icy,starstruck,2,True,False,4,False,0,False
topaz,46744,1,1,topaz,False,False,,False,,,,,himalayan,topaz,thicccbrowz,totesbasic,pouty,aquamarine,coffee,icy,0,True,False,0,False,0,False
gold,574472,3,3,gold,False,False,,False,,,,,munchkin,gold,thicccbrowz,totesbasic,saycheese,orangesoda,swampgreen,granitegrey,2,True,False,2,False,0,False
topaz,561492,2,2,topaz,False,False,,False,,,,,selkirk,topaz,thicccbrowz,amur,grim,cottoncandy,lemonade,kittencream,1,True,False,3,False,0,False
topaz,301707,7,7,topaz,False,False,,False,,,,,munchkin,topaz,raisedbrow,totesbasic,happygokitty,cloudwhite,lemonade,granitegrey,9,True,False,1,False,0,False
sizzurp,562673,19,19,sizzurp,False,False,,False,,,,,sizzurp,grim,slyboots,ganado,birman,orangesoda,barkbrown,morningglory,9,True,False,0,False,0,False
thundergrey,152557,1,1,thundergrey,False,False,,False,,,,,spock,soserious,thundergrey,wonky,birman,bananacream,lemonade,morningglory,0,True,False,2,False,0,False
strawberry,558358,10,10,strawberry,False,False,,False,,,,,selkirk,strawberry,soserious,henna,wonky,greymatter,lemonade,granitegrey,5,True,False,2,False,0,False
gold,570363,4,4,gold,False,False,,False,,,,,cymric,gold,otaku,totesbasic,dali,mauveover,lemonade,emeraldgreen,11,True,False,26,False,0,False
olive,492754,8,8,olive,False,False,,False,,,,,olive,whixtensions,ragdoll,ganado,peppermint,wiley,martian,kalahari,4,True,False,1,False,0,False
coralsunrise,351515,2,2,coralsunrise,False,False,,False,,,,,mekong,wiley,leopard,impish,verdigris,royalpurple,frosting,coralsunrise,1,True,False,1,False,0,False
dahlia,1254603,2,2,dahlia,False,False,,False,,,,,thicccbrowz,happygokitty,mekong,rorschach,verdigris,coffee,frosting,dahlia,1,True,False,0,False,0,False
,909985,,,,,,,,,,,,,,,,,,,,,,,,,,
,1144808,,,,,,,,,,,,,,,,,,,,,,,,,,
,1209303,,,,,,,,,,,,,,,,,,,,,,,,,,
,1245213,,,,,,,,,,,,,,,,,,,,,,,,,,
,1168760,,,,,,,,,,,,,,,,,,,,,,,,,,
,1226051,,,,,,,,,,,,,,,,,,,,,,,,,,
,792898,,,,,,,,,,,,,,,,,,,,,,,,,,
,1225164,,,,,,,,,,,,,,,,,,,,,,,,,,
,1211045,,,,,,,,,,,,,,,,,,,,,,,,,,
,77206,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212052,,,,,,,,,,,,,,,,,,,,,,,,,,
,1192717,,,,,,,,,,,,,,,,,,,,,,,,,,
,1060756,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206040,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205759,,,,,,,,,,,,,,,,,,,,,,,,,,
,1117679,,,,,,,,,,,,,,,,,,,,,,,,,,
,1181799,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207746,,,,,,,,,,,,,,,,,,,,,,,,,,
,1134513,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207537,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207516,,,,,,,,,,,,,,,,,,,,,,,,,,
,1159465,,,,,,,,,,,,,,,,,,,,,,,,,,
,1179157,,,,,,,,,,,,,,,,,,,,,,,,,,
,1198409,,,,,,,,,,,,,,,,,,,,,,,,,,
,1194288,,,,,,,,,,,,,,,,,,,,,,,,,,
,1194307,,,,,,,,,,,,,,,,,,,,,,,,,,
,1196456,,,,,,,,,,,,,,,,,,,,,,,,,,
,1005254,,,,,,,,,,,,,,,,,,,,,,,,,,
,1019110,,,,,,,,,,,,,,,,,,,,,,,,,,
,1190821,,,,,,,,,,,,,,,,,,,,,,,,,,
,1191872,,,,,,,,,,,,,,,,,,,,,,,,,,
,1129136,,,,,,,,,,,,,,,,,,,,,,,,,,
,1187584,,,,,,,,,,,,,,,,,,,,,,,,,,
,1184205,,,,,,,,,,,,,,,,,,,,,,,,,,
,1007497,,,,,,,,,,,,,,,,,,,,,,,,,,
,996925,,,,,,,,,,,,,,,,,,,,,,,,,,
,1170237,,,,,,,,,,,,,,,,,,,,,,,,,,
,1170272,,,,,,,,,,,,,,,,,,,,,,,,,,
,971816,,,,,,,,,,,,,,,,,,,,,,,,,,
,1162113,,,,,,,,,,,,,,,,,,,,,,,,,,
,1162438,,,,,,,,,,,,,,,,,,,,,,,,,,
,1162490,,,,,,,,,,,,,,,,,,,,,,,,,,
,1146909,,,,,,,,,,,,,,,,,,,,,,,,,,
,899278,,,,,,,,,,,,,,,,,,,,,,,,,,
,1145696,,,,,,,,,,,,,,,,,,,,,,,,,,
,879737,,,,,,,,,,,,,,,,,,,,,,,,,,
,705143,,,,,,,,,,,,,,,,,,,,,,,,,,
,1159619,,,,,,,,,,,,,,,,,,,,,,,,,,
,1159665,,,,,,,,,,,,,,,,,,,,,,,,,,
,1161501,,,,,,,,,,,,,,,,,,,,,,,,,,
,1161475,,,,,,,,,,,,,,,,,,,,,,,,,,
,1161379,,,,,,,,,,,,,,,,,,,,,,,,,,
,1161378,,,,,,,,,,,,,,,,,,,,,,,,,,
,453493,,,,,,,,,,,,,,,,,,,,,,,,,,
,1160433,,,,,,,,,,,,,,,,,,,,,,,,,,
,1160440,,,,,,,,,,,,,,,,,,,,,,,,,,
,1160449,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138669,,,,,,,,,,,,,,,,,,,,,,,,,,
,1159585,,,,,,,,,,,,,,,,,,,,,,,,,,
,576149,,,,,,,,,,,,,,,,,,,,,,,,,,
,1147813,,,,,,,,,,,,,,,,,,,,,,,,,,
,1139985,,,,,,,,,,,,,,,,,,,,,,,,,,
,1147580,,,,,,,,,,,,,,,,,,,,,,,,,,
,1146241,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135684,,,,,,,,,,,,,,,,,,,,,,,,,,
,1145285,,,,,,,,,,,,,,,,,,,,,,,,,,
,236964,,,,,,,,,,,,,,,,,,,,,,,,,,
,383927,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141992,,,,,,,,,,,,,,,,,,,,,,,,,,
,385452,,,,,,,,,,,,,,,,,,,,,,,,,,
,1137847,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141076,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141291,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141904,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138748,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138762,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138709,,,,,,,,,,,,,,,,,,,,,,,,,,
,1122823,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138564,,,,,,,,,,,,,,,,,,,,,,,,,,
,1137500,,,,,,,,,,,,,,,,,,,,,,,,,,
,1112141,,,,,,,,,,,,,,,,,,,,,,,,,,
,1137285,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135851,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135928,,,,,,,,,,,,,,,,,,,,,,,,,,
,1136013,,,,,,,,,,,,,,,,,,,,,,,,,,
,1136081,,,,,,,,,,,,,,,,,,,,,,,,,,
,1136196,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135952,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135852,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135891,,,,,,,,,,,,,,,,,,,,,,,,,,
,1112143,,,,,,,,,,,,,,,,,,,,,,,,,,
,1131500,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124183,,,,,,,,,,,,,,,,,,,,,,,,,,
,1119158,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124208,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124210,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124227,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124248,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124312,,,,,,,,,,,,,,,,,,,,,,,,,,
,639319,,,,,,,,,,,,,,,,,,,,,,,,,,
,664434,,,,,,,,,,,,,,,,,,,,,,,,,,
,706602,,,,,,,,,,,,,,,,,,,,,,,,,,
,10766,,,,,,,,,,,,,,,,,,,,,,,,,,
,23172,,,,,,,,,,,,,,,,,,,,,,,,,,
,680588,,,,,,,,,,,,,,,,,,,,,,,,,,
,730520,,,,,,,,,,,,,,,,,,,,,,,,,,
,715161,,,,,,,,,,,,,,,,,,,,,,,,,,
,532198,,,,,,,,,,,,,,,,,,,,,,,,,,
,728975,,,,,,,,,,,,,,,,,,,,,,,,,,
,714690,,,,,,,,,,,,,,,,,,,,,,,,,,
,591569,,,,,,,,,,,,,,,,,,,,,,,,,,
,650177,,,,,,,,,,,,,,,,,,,,,,,,,,
,708974,,,,,,,,,,,,,,,,,,,,,,,,,,
,697328,,,,,,,,,,,,,,,,,,,,,,,,,,
,643875,,,,,,,,,,,,,,,,,,,,,,,,,,
,660045,,,,,,,,,,,,,,,,,,,,,,,,,,
,657864,,,,,,,,,,,,,,,,,,,,,,,,,,
,710193,,,,,,,,,,,,,,,,,,,,,,,,,,
,647176,,,,,,,,,,,,,,,,,,,,,,,,,,
,103450,,,,,,,,,,,,,,,,,,,,,,,,,,
,662804,,,,,,,,,,,,,,,,,,,,,,,,,,
,524090,,,,,,,,,,,,,,,,,,,,,,,,,,
,82636,,,,,,,,,,,,,,,,,,,,,,,,,,
,668645,,,,,,,,,,,,,,,,,,,,,,,,,,
,649469,,,,,,,,,,,,,,,,,,,,,,,,,,
,598831,,,,,,,,,,,,,,,,,,,,,,,,,,
,552994,,,,,,,,,,,,,,,,,,,,,,,,,,
,548647,,,,,,,,,,,,,,,,,,,,,,,,,,
,534062,,,,,,,,,,,,,,,,,,,,,,,,,,
,633785,,,,,,,,,,,,,,,,,,,,,,,,,,
,703548,,,,,,,,,,,,,,,,,,,,,,,,,,
,370029,,,,,,,,,,,,,,,,,,,,,,,,,,
,694327,,,,,,,,,,,,,,,,,,,,,,,,,,
,695871,,,,,,,,,,,,,,,,,,,,,,,,,,
,441508,,,,,,,,,,,,,,,,,,,,,,,,,,
,468434,,,,,,,,,,,,,,,,,,,,,,,,,,
,493444,,,,,,,,,,,,,,,,,,,,,,,,,,
,562164,,,,,,,,,,,,,,,,,,,,,,,,,,
,701793,,,,,,,,,,,,,,,,,,,,,,,,,,
,698851,,,,,,,,,,,,,,,,,,,,,,,,,,
,700514,,,,,,,,,,,,,,,,,,,,,,,,,,
,99315,,,,,,,,,,,,,,,,,,,,,,,,,,
,689828,,,,,,,,,,,,,,,,,,,,,,,,,,
,690536,,,,,,,,,,,,,,,,,,,,,,,,,,
,255629,,,,,,,,,,,,,,,,,,,,,,,,,,
,388180,,,,,,,,,,,,,,,,,,,,,,,,,,
,512716,,,,,,,,,,,,,,,,,,,,,,,,,,
,647108,,,,,,,,,,,,,,,,,,,,,,,,,,
,653029,,,,,,,,,,,,,,,,,,,,,,,,,,
,613713,,,,,,,,,,,,,,,,,,,,,,,,,,
,639163,,,,,,,,,,,,,,,,,,,,,,,,,,
,675329,,,,,,,,,,,,,,,,,,,,,,,,,,
,691864,,,,,,,,,,,,,,,,,,,,,,,,,,
,539310,,,,,,,,,,,,,,,,,,,,,,,,,,
,691606,,,,,,,,,,,,,,,,,,,,,,,,,,
,511935,,,,,,,,,,,,,,,,,,,,,,,,,,
,665489,,,,,,,,,,,,,,,,,,,,,,,,,,
,497888,,,,,,,,,,,,,,,,,,,,,,,,,,
,656424,,,,,,,,,,,,,,,,,,,,,,,,,,
,568082,,,,,,,,,,,,,,,,,,,,,,,,,,
,678923,,,,,,,,,,,,,,,,,,,,,,,,,,
,681623,,,,,,,,,,,,,,,,,,,,,,,,,,
,680277,,,,,,,,,,,,,,,,,,,,,,,,,,
,683451,,,,,,,,,,,,,,,,,,,,,,,,,,
,678732,,,,,,,,,,,,,,,,,,,,,,,,,,
,666697,,,,,,,,,,,,,,,,,,,,,,,,,,
,283425,,,,,,,,,,,,,,,,,,,,,,,,,,
,483910,,,,,,,,,,,,,,,,,,,,,,,,,,
,578444,,,,,,,,,,,,,,,,,,,,,,,,,,
,664215,,,,,,,,,,,,,,,,,,,,,,,,,,
,667752,,,,,,,,,,,,,,,,,,,,,,,,,,
,447205,,,,,,,,,,,,,,,,,,,,,,,,,,
,667850,,,,,,,,,,,,,,,,,,,,,,,,,,
,546813,,,,,,,,,,,,,,,,,,,,,,,,,,
,667750,,,,,,,,,,,,,,,,,,,,,,,,,,
,669374,,,,,,,,,,,,,,,,,,,,,,,,,,
,334324,,,,,,,,,,,,,,,,,,,,,,,,,,
,338990,,,,,,,,,,,,,,,,,,,,,,,,,,
,616310,,,,,,,,,,,,,,,,,,,,,,,,,,
,589377,,,,,,,,,,,,,,,,,,,,,,,,,,
,553512,,,,,,,,,,,,,,,,,,,,,,,,,,
,653129,,,,,,,,,,,,,,,,,,,,,,,,,,
,663420,,,,,,,,,,,,,,,,,,,,,,,,,,
,662488,,,,,,,,,,,,,,,,,,,,,,,,,,
,660124,,,,,,,,,,,,,,,,,,,,,,,,,,
,659849,,,,,,,,,,,,,,,,,,,,,,,,,,
,659779,,,,,,,,,,,,,,,,,,,,,,,,,,
,299929,,,,,,,,,,,,,,,,,,,,,,,,,,
,509660,,,,,,,,,,,,,,,,,,,,,,,,,,
,492360,,,,,,,,,,,,,,,,,,,,,,,,,,
,617927,,,,,,,,,,,,,,,,,,,,,,,,,,
,518431,,,,,,,,,,,,,,,,,,,,,,,,,,
,650775,,,,,,,,,,,,,,,,,,,,,,,,,,
,587523,,,,,,,,,,,,,,,,,,,,,,,,,,
,657222,,,,,,,,,,,,,,,,,,,,,,,,,,
,649472,,,,,,,,,,,,,,,,,,,,,,,,,,
,596303,,,,,,,,,,,,,,,,,,,,,,,,,,
,634140,,,,,,,,,,,,,,,,,,,,,,,,,,
,592858,,,,,,,,,,,,,,,,,,,,,,,,,,
,885074,,,,,,,,,,,,,,,,,,,,,,,,,,
,879369,,,,,,,,,,,,,,,,,,,,,,,,,,
,263594,,,,,,,,,,,,,,,,,,,,,,,,,,
,824695,,,,,,,,,,,,,,,,,,,,,,,,,,
,876956,,,,,,,,,,,,,,,,,,,,,,,,,,
,876743,,,,,,,,,,,,,,,,,,,,,,,,,,
,504588,,,,,,,,,,,,,,,,,,,,,,,,,,
,872006,,,,,,,,,,,,,,,,,,,,,,,,,,
,871619,,,,,,,,,,,,,,,,,,,,,,,,,,
,761692,,,,,,,,,,,,,,,,,,,,,,,,,,
,871655,,,,,,,,,,,,,,,,,,,,,,,,,,
,871645,,,,,,,,,,,,,,,,,,,,,,,,,,
,77611,,,,,,,,,,,,,,,,,,,,,,,,,,
,864993,,,,,,,,,,,,,,,,,,,,,,,,,,
,538010,,,,,,,,,,,,,,,,,,,,,,,,,,
,271159,,,,,,,,,,,,,,,,,,,,,,,,,,
,792299,,,,,,,,,,,,,,,,,,,,,,,,,,
,830675,,,,,,,,,,,,,,,,,,,,,,,,,,
,851721,,,,,,,,,,,,,,,,,,,,,,,,,,
,851320,,,,,,,,,,,,,,,,,,,,,,,,,,
,848970,,,,,,,,,,,,,,,,,,,,,,,,,,
,848584,,,,,,,,,,,,,,,,,,,,,,,,,,
,837635,,,,,,,,,,,,,,,,,,,,,,,,,,
,536980,,,,,,,,,,,,,,,,,,,,,,,,,,
,839440,,,,,,,,,,,,,,,,,,,,,,,,,,
,807802,,,,,,,,,,,,,,,,,,,,,,,,,,
,839409,,,,,,,,,,,,,,,,,,,,,,,,,,
,834841,,,,,,,,,,,,,,,,,,,,,,,,,,
,340412,,,,,,,,,,,,,,,,,,,,,,,,,,
,779003,,,,,,,,,,,,,,,,,,,,,,,,,,
,737701,,,,,,,,,,,,,,,,,,,,,,,,,,
,461181,,,,,,,,,,,,,,,,,,,,,,,,,,
,822454,,,,,,,,,,,,,,,,,,,,,,,,,,
,818125,,,,,,,,,,,,,,,,,,,,,,,,,,
,488723,,,,,,,,,,,,,,,,,,,,,,,,,,
,732551,,,,,,,,,,,,,,,,,,,,,,,,,,
,812073,,,,,,,,,,,,,,,,,,,,,,,,,,
,808719,,,,,,,,,,,,,,,,,,,,,,,,,,
,745760,,,,,,,,,,,,,,,,,,,,,,,,,,
,690888,,,,,,,,,,,,,,,,,,,,,,,,,,
,784635,,,,,,,,,,,,,,,,,,,,,,,,,,
,757947,,,,,,,,,,,,,,,,,,,,,,,,,,
,796994,,,,,,,,,,,,,,,,,,,,,,,,,,
,794657,,,,,,,,,,,,,,,,,,,,,,,,,,
,795599,,,,,,,,,,,,,,,,,,,,,,,,,,
,302180,,,,,,,,,,,,,,,,,,,,,,,,,,
,770199,,,,,,,,,,,,,,,,,,,,,,,,,,
,620314,,,,,,,,,,,,,,,,,,,,,,,,,,
,440573,,,,,,,,,,,,,,,,,,,,,,,,,,
,233286,,,,,,,,,,,,,,,,,,,,,,,,,,
,786531,,,,,,,,,,,,,,,,,,,,,,,,,,
,771733,,,,,,,,,,,,,,,,,,,,,,,,,,
,783209,,,,,,,,,,,,,,,,,,,,,,,,,,
,784979,,,,,,,,,,,,,,,,,,,,,,,,,,
,737702,,,,,,,,,,,,,,,,,,,,,,,,,,
,663771,,,,,,,,,,,,,,,,,,,,,,,,,,
,781911,,,,,,,,,,,,,,,,,,,,,,,,,,
,115890,,,,,,,,,,,,,,,,,,,,,,,,,,
,774674,,,,,,,,,,,,,,,,,,,,,,,,,,
,782252,,,,,,,,,,,,,,,,,,,,,,,,,,
,745771,,,,,,,,,,,,,,,,,,,,,,,,,,
,777763,,,,,,,,,,,,,,,,,,,,,,,,,,
,392377,,,,,,,,,,,,,,,,,,,,,,,,,,
,778682,,,,,,,,,,,,,,,,,,,,,,,,,,
,753493,,,,,,,,,,,,,,,,,,,,,,,,,,
,533475,,,,,,,,,,,,,,,,,,,,,,,,,,
,773753,,,,,,,,,,,,,,,,,,,,,,,,,,
,770617,,,,,,,,,,,,,,,,,,,,,,,,,,
,528631,,,,,,,,,,,,,,,,,,,,,,,,,,
,319572,,,,,,,,,,,,,,,,,,,,,,,,,,
,645950,,,,,,,,,,,,,,,,,,,,,,,,,,
,731030,,,,,,,,,,,,,,,,,,,,,,,,,,
,542081,,,,,,,,,,,,,,,,,,,,,,,,,,
,389262,,,,,,,,,,,,,,,,,,,,,,,,,,
,723816,,,,,,,,,,,,,,,,,,,,,,,,,,
,753011,,,,,,,,,,,,,,,,,,,,,,,,,,
,694814,,,,,,,,,,,,,,,,,,,,,,,,,,
,690484,,,,,,,,,,,,,,,,,,,,,,,,,,
,713540,,,,,,,,,,,,,,,,,,,,,,,,,,
,742145,,,,,,,,,,,,,,,,,,,,,,,,,,
,187745,,,,,,,,,,,,,,,,,,,,,,,,,,
,610999,,,,,,,,,,,,,,,,,,,,,,,,,,
,657398,,,,,,,,,,,,,,,,,,,,,,,,,,
,709891,,,,,,,,,,,,,,,,,,,,,,,,,,
,743587,,,,,,,,,,,,,,,,,,,,,,,,,,
,649016,,,,,,,,,,,,,,,,,,,,,,,,,,
,559970,,,,,,,,,,,,,,,,,,,,,,,,,,
,738304,,,,,,,,,,,,,,,,,,,,,,,,,,
,732725,,,,,,,,,,,,,,,,,,,,,,,,,,
,732735,,,,,,,,,,,,,,,,,,,,,,,,,,
,740405,,,,,,,,,,,,,,,,,,,,,,,,,,
,733364,,,,,,,,,,,,,,,,,,,,,,,,,,
,667523,,,,,,,,,,,,,,,,,,,,,,,,,,
,540799,,,,,,,,,,,,,,,,,,,,,,,,,,
,681511,,,,,,,,,,,,,,,,,,,,,,,,,,
,708975,,,,,,,,,,,,,,,,,,,,,,,,,,
,736158,,,,,,,,,,,,,,,,,,,,,,,,,,
,735729,,,,,,,,,,,,,,,,,,,,,,,,,,
,125697,,,,,,,,,,,,,,,,,,,,,,,,,,
,562541,,,,,,,,,,,,,,,,,,,,,,,,,,
,1379529,,,,,,,,,,,,,,,,,,,,,,,,,,
,911864,,,,,,,,,,,,,,,,,,,,,,,,,,
,1492158,,,,,,,,,,,,,,,,,,,,,,,,,,
,1467026,,,,,,,,,,,,,,,,,,,,,,,,,,
,1607601,,,,,,,,,,,,,,,,,,,,,,,,,,
,1409715,,,,,,,,,,,,,,,,,,,,,,,,,,
,1379635,,,,,,,,,,,,,,,,,,,,,,,,,,
,1240154,,,,,,,,,,,,,,,,,,,,,,,,,,
,1477703,,,,,,,,,,,,,,,,,,,,,,,,,,
,1546611,,,,,,,,,,,,,,,,,,,,,,,,,,
,1505927,,,,,,,,,,,,,,,,,,,,,,,,,,
,1628034,,,,,,,,,,,,,,,,,,,,,,,,,,
,1486901,,,,,,,,,,,,,,,,,,,,,,,,,,
,1479701,,,,,,,,,,,,,,,,,,,,,,,,,,
,1298273,,,,,,,,,,,,,,,,,,,,,,,,,,
,1565183,,,,,,,,,,,,,,,,,,,,,,,,,,
,1627002,,,,,,,,,,,,,,,,,,,,,,,,,,
,1075158,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449938,,,,,,,,,,,,,,,,,,,,,,,,,,
,1450544,,,,,,,,,,,,,,,,,,,,,,,,,,
,1577002,,,,,,,,,,,,,,,,,,,,,,,,,,
,1588041,,,,,,,,,,,,,,,,,,,,,,,,,,
,1627146,,,,,,,,,,,,,,,,,,,,,,,,,,
,1158667,,,,,,,,,,,,,,,,,,,,,,,,,,
,1435479,,,,,,,,,,,,,,,,,,,,,,,,,,
,1601806,,,,,,,,,,,,,,,,,,,,,,,,,,
,903808,,,,,,,,,,,,,,,,,,,,,,,,,,
,1417708,,,,,,,,,,,,,,,,,,,,,,,,,,
,1477530,,,,,,,,,,,,,,,,,,,,,,,,,,
,1476774,,,,,,,,,,,,,,,,,,,,,,,,,,
